grid_index,t_Brownian,W,GBM_P_one_year,t_hedge_years,hedge_Q_model_price
219,0.85546875,-1.312317454404579,80.96644585201537,0.0703125,92.81677298406764
220,0.859375,-1.3206290288520235,80.85091314078764,0.07063356164383561,92.7728476102508
221,0.86328125,-1.3851905832809062,79.83236066182461,0.07095462328767123,92.43034859447515
222,0.8671875,-1.3075077730219562,81.10137224488454,0.07127568493150685,92.84326763790585
223,0.87109375,-1.2739810279150556,81.6661508231203,0.07159674657534246,93.0222164947364
224,0.875,-1.3424986214563015,80.5735524021775,0.07191780821917808,92.65777670403094
225,0.87890625,-1.3121904143850758,81.0824451280997,0.0722388698630137,92.81923711154164
226,0.8828125,-1.3120425842882224,81.10384893586705,0.0725599315068493,92.82032188987644
227,0.88671875,-1.3384021794737695,80.69631207953691,0.07288099315068493,92.68043564707853
228,0.890625,-1.2601275113711434,81.98876155907588,0.07320205479452055,93.09763123228085
229,0.89453125,-1.2365573618607848,82.39548062406307,0.07352311643835616,93.22383428621592
230,0.8984375,-1.10388109168591,84.63096512339067,0.07384417808219178,93.93603324089074
231,0.90234375,-1.1101030108556598,84.54553025323993,0.0741652397260274,93.90282867064155
232,0.90625,-1.03758159692165,85.80084600159552,0.074486301369863,94.29441568735344
233,0.91015625,-1.0262590784217331,86.01552001856457,0.07480736301369863,94.35595566704558
234,0.9140625,-1.0247254999533684,86.06207481000439,0.07512842465753425,94.36455596958059
235,0.91796875,-1.0426920936668198,85.77348209701941,0.07544948630136986,94.26769691449472
236,0.921875,-0.9672434188592037,87.09800703176509,0.07577054794520548,94.67669505355346
237,0.92578125,-0.9679365938775127,87.10634619382867,0.0760916095890411,94.67323612226039
238,0.9296875,-0.9180225156324558,88.00089042224346,0.0764126712328767,94.94488237054425
239,0.93359375,-0.8907956597300031,88.50213526775505,0.07673373287671233,95.09352563325861
240,0.9375,-0.8498162087794647,89.25138548959501,0.07705479452054795,95.31753455548497
241,0.94140625,-0.8350985747777838,89.5354687835494,0.07737585616438356,95.39831162956999
242,0.9453125,-0.8280840961340068,89.68218265816618,0.07769691780821918,95.43699473965223
243,0.94921875,-0.833556461577187,89.60508034680566,0.07801797945205478,95.40735994510385
244,0.953125,-0.8804202825243322,88.78996434540504,0.0783390410958904,95.15164160350407
245,0.95703125,-0.9475197563824144,87.62690712252294,0.07866010273972603,94.78656622684672
246,0.9609375,-0.9627443859009596,87.38097300658653,0.07898116438356163,94.70416216132158
247,0.96484375,-0.9141750718007314,88.25459801666223,0.07930222602739725,94.9685741805496
248,0.96875,-0.9500874867141993,87.64352091289624,0.07962328767123288,94.77352475496099
249,0.97265625,-0.8326684452327308,89.74711409683981,0.07994434931506848,95.41405596144797
250,0.9765625,-0.882171753805715,88.88377213796261,0.0802654109589041,95.143919167657
251,0.98046875,-0.7648770970276962,91.01486925565297,0.08058647260273973,95.78627055188915
252,0.984375,-0.7398579938198391,91.49287379476834,0.08090753424657533,95.92408740524412
253,0.98828125,-0.8075773199564081,90.2832180922402,0.08122859589041095,95.552652209694
254,0.9921875,-0.7502456631261641,91.34579987278383,0.08154965753424658,95.86758661410576
255,0.99609375,-0.7459481545987396,91.44577558599148,0.08187071917808218,95.8915202691562
256,1.0,-0.6323728529229174,93.5686709519836,0.0821917808219178,96.5183331718485
